order_id,customer_id,product_id,quantity,order_date,status
3150,802,25,5,2025-12-01,DELIVERED
3151,819,24,2,2025-12-20,CANCELLED
3152,459,13,5,2025-12-15,DELIVERED
3153,45,46,4,2025-11-26,SHIPPED
3154,533,33,5,2025-11-08,CANCELLED
3155,627,9,4,2025-11-19,CANCELLED
3156,844,14,5,2025-10-27,SHIPPED
3157,569,9,2,2025-12-02,DELIVERED
3158,452,32,4,2025-10-22,SHIPPED
3159,104,22,2,2025-11-17,SHIPPED
3160,676,48,5,2025-11-18,SHIPPED
3161,865,15,2,2025-12-17,PENDING
3162,737,22,4,2025-11-17,SHIPPED
3163,999999,18,5,2025-12-18,SHIPPED
3164,73,11,2,2025-10-24,SHIPPED
3165,725,33,5,2025-11-22,CANCELLED
3166,778,46,2,2025-12-13,CANCELLED
3167,406,43,3,2025-11-13,PENDING
3168,315,5,1,2025-12-09,CANCELLED
3169,880,30,5,2025-12-15,PENDING
3170,596,4,5,2025-11-23,DELIVERED
3171,543,20,1,2025-11-10,SHIPPED
3172,770,29,2,2025-10-26,PENDING
3173,132,30,3,2025-11-30,SHIPPED
3174,257,3,2,2025-10-27,CANCELLED
3175,730,28,2,2025-11-21,DELIVERED
3176,443,9,5,2025-12-06,PENDING
3177,134,14,2,2025-10-22,CANCELLED
3178,225,45,2,2025-10-31,PENDING
3179,75,24,4,2025-12-08,SHIPPED
3180,101,43,1,2025-11-11,CANCELLED
3181,270,12,1,2025-11-30,DELIVERED
3182,999999,36,5,2025-12-03,DELIVERED
3183,712,24,2,2025-10-22,DELIVERED
3184,261,38,3,2025-12-20,DELIVERED
3185,247,32,1,2025-12-01,CANCELLED
3186,633,30,3,2025-10-26,SHIPPED
3187,550,11,1,2025-12-10,SHIPPED
3188,136,46,5,2025-12-02,CANCELLED
3189,101,2,4,2025-12-18,DELIVERED
3190,390,26,2,2025-10-25,
3191,633,49,3,2025-11-18,PENDING
3192,86,27,5,2025-11-07,PENDING
3193,216,30,1,2025-12-11,DELIVERED
3194,288,15,1,2025-10-26,SHIPPED
3195,253,6,3,2025-10-22,SHIPPED
3196,723,27,5,2025-11-26,CANCELLED
3197,619,11,4,2025-12-16,SHIPPED
3198,789,30,1,2025-11-13,DELIVERED
3199,606,5,3,2025-12-13,DELIVERED
3200,311,11,5,2025-12-18,SHIPPED
3201,284,19,3,2025-11-07,PENDING
3202,436,3,1,2025-11-10,PENDING
3203,478,34,5,2025-11-08,PENDING
3204,502,20,1,2025-12-20,SHIPPED
3205,109,5,3,2025-12-15,PENDING
3206,435,47,5,2025-12-19,SHIPPED
3207,770,11,4,2025-11-13,CANCELLED
3208,326,28,3,2025-11-05,DELIVERED
3209,297,26,2,2025-11-10,SHIPPED
3210,911,36,1,2025-11-12,SHIPPED
3211,800,37,2,2025-11-10,CANCELLED
3212,780,25,5,2025-11-04,DELIVERED
3213,816,38,1,2025-11-17,CANCELLED
3214,847,34,2,2025-11-09,SHIPPED
3215,576,13,3,2025-11-21,CANCELLED
3216,704,47,1,2025-11-21,DELIVERED
3217,859,13,5,2025-11-05,PENDING
3218,895,5,3,2025-12-12,PENDING
3219,502,20,4,2025-11-27,PENDING
3220,710,25,5,2025-12-06,CANCELLED
3221,279,13,3,2025-12-15,PENDING
3222,227,50,1,2025-10-23,CANCELLED
3223,733,33,3,2025-11-13,DELIVERED
3224,170,46,3,2025-11-26,SHIPPED
3225,705,46,3,2025-11-02,PENDING
3226,134,46,4,2025-11-03,CANCELLED
3227,572,5,4,2025-10-30,SHIPPED
3228,787,6,2,2025-11-15,SHIPPED
3229,950,31,3,2025-11-15,PENDING
3230,946,27,5,2025-10-23,PENDING
3231,503,13,1,2025-11-23,PENDING
3232,148,10,3,2025-11-06,DELIVERED
3233,377,29,3,2025-12-15,PENDING
3234,591,9,5,2025-12-04,SHIPPED
3235,547,33,5,2025-12-09,CANCELLED
3236,878,11,4,2025-11-29,DELIVERED
3237,614,5,2,2025-11-07,DELIVERED
3238,769,4,3,2025-11-24,SHIPPED
3239,999999,30,1,2025-11-15,CANCELLED
3240,183,18,1,2025-10-31,PENDING
3241,340,3,3,2025-12-06,DELIVERED
3242,885,7,5,2025-11-16,
3243,569,49,3,2025-12-14,DELIVERED
3244,130,37,1,2025-12-13,PENDING
3245,499,32,2,2025-11-23,CANCELLED
3246,207,6,3,2025-12-05,CANCELLED
3247,492,45,5,2025-11-11,PENDING
3248,550,34,3,2025-12-18,PENDING
3249,367,2,2,2025-11-01,PENDING
3250,90,30,4,2025-11-20,SHIPPED
3251,155,9,2,2025-12-13,PENDING
3252,537,40,5,2025-12-03,SHIPPED
3253,185,25,3,2025-11-27,SHIPPED
3254,522,19,4,2025-11-23,SHIPPED
3255,673,7,1,2025-11-18,SHIPPED
3256,101,32,1,2025-12-03,CANCELLED
3257,863,6,4,2025-12-07,CANCELLED
3258,607,25,3,2025-10-25,SHIPPED
3259,42,28,4,2025-11-26,SHIPPED
3260,706,31,1,2025-10-21,PENDING
3261,324,27,5,2025-12-14,CANCELLED
3262,656,7,1,2025-12-03,SHIPPED
3263,414,32,3,2025-12-08,PENDING
3264,682,12,5,2025-11-05,CANCELLED
3265,552,15,5,2025-12-02,
3266,696,13,2,2025-11-08,SHIPPED
3267,265,41,2,2025-10-28,PENDING
3268,49,16,1,2025-12-09,SHIPPED
3269,418,22,2,2025-11-29,PENDING
3270,75,20,5,2025-12-10,PENDING
3271,295,47,3,2025-12-16,DELIVERED
3272,764,9,5,2025-11-30,DELIVERED
3273,999999,17,1,2025-12-18,CANCELLED
3274,111,20,2,2025-12-17,SHIPPED
3275,52,41,4,2025-12-02,CANCELLED
3276,331,15,2,2025-12-17,PENDING
3277,974,23,3,2025-12-06,CANCELLED
3278,948,10,2,2025-12-16,PENDING
3279,350,45,5,2025-12-09,DELIVERED
3280,772,5,4,2025-11-17,PENDING
3281,567,46,3,2025-12-10,SHIPPED
3282,84,35,2,2025-11-02,DELIVERED
3283,716,13,5,2025-10-27,PENDING
3284,645,45,1,2025-12-07,SHIPPED
3285,906,20,5,2025-12-11,SHIPPED
3286,481,18,1,2025-10-22,DELIVERED
3287,597,35,4,2025-12-20,DELIVERED
3288,363,34,2,2025-11-21,PENDING
3289,76,19,3,2025-10-23,PENDING
3290,999999,31,4,2025-10-25,PENDING
3291,677,23,4,2025-10-24,SHIPPED
3292,995,4,2,2025-11-06,DELIVERED
3293,289,19,3,2025-12-07,DELIVERED
3294,427,40,5,2025-10-23,DELIVERED
3295,47,50,4,2025-11-08,CANCELLED
3296,124,1,4,2025-12-06,DELIVERED
3297,130,4,1,2025-11-18,SHIPPED
3298,757,24,1,2025-11-26,DELIVERED
3299,641,29,3,2025-11-18,SHIPPED
3300,445,6,5,2025-11-13,PENDING
3301,999999,20,5,2025-11-06,SHIPPED
3302,399,17,3,2025-11-12,PENDING
3303,143,43,3,2025-10-23,DELIVERED
3304,150,28,2,2025-11-30,CANCELLED
3305,880,10,1,2025-12-09,SHIPPED
3306,552,13,2,2025-12-03,DELIVERED
3307,604,46,4,2025-11-27,CANCELLED
3308,902,38,3,2025-12-20,DELIVERED
3309,149,30,5,2025-12-04,DELIVERED
3310,160,4,2,2025-11-19,DELIVERED
3311,615,36,2,2025-11-09,SHIPPED
3312,184,38,3,2025-11-10,SHIPPED
3313,974,40,2,2025-12-04,SHIPPED
3314,907,23,2,2025-10-22,DELIVERED
3315,139,40,2,2025-10-29,CANCELLED
3316,48,14,3,2025-11-02,PENDING
3317,98,27,2,2025-11-05,DELIVERED
3318,440,18,1,2025-12-02,DELIVERED
3319,668,10,5,2025-11-07,PENDING
3320,118,28,1,2025-11-28,PENDING
3321,104,17,2,2025-11-16,SHIPPED
3322,489,4,3,2025-12-11,DELIVERED
3323,222,43,3,2025-11-07,SHIPPED
3324,895,8,4,2025-11-28,SHIPPED
3325,251,40,2,2025-12-12,SHIPPED
3326,121,45,2,2025-11-03,CANCELLED
3327,162,44,3,2025-12-13,CANCELLED
3328,4,11,5,2025-11-05,CANCELLED
3329,14,1,2,2025-10-26,PENDING
3330,925,26,2,2025-10-29,SHIPPED
3331,949,5,3,2025-11-28,CANCELLED
3332,880,28,5,2025-12-03,SHIPPED
3333,519,20,2,2025-11-04,CANCELLED
3334,586,32,5,2025-11-10,PENDING
3335,218,27,1,2025-11-05,DELIVERED
3336,74,34,2,2025-11-24,SHIPPED
3337,584,4,3,2025-11-20,CANCELLED
3338,941,13,3,2025-12-12,CANCELLED
3339,802,11,2,2025-11-17,PENDING
3340,595,14,4,2025-12-06,SHIPPED
3341,478,46,3,2025-12-18,DELIVERED
3342,317,11,4,2025-10-26,CANCELLED
3343,628,7,2,2025-10-31,DELIVERED
3344,224,28,4,2025-12-01,SHIPPED
3345,204,43,5,2025-12-05,PENDING
3346,277,46,3,2025-10-25,SHIPPED
3347,674,10,4,2025-12-15,SHIPPED
3348,884,14,1,2025-10-28,CANCELLED
3349,561,12,1,2025-12-16,CANCELLED
3350,136,26,5,2025-11-06,
3351,764,10,1,2025-11-10,PENDING
3352,354,25,1,2025-10-23,
3353,310,21,5,2025-11-21,CANCELLED
3354,159,26,3,2025-12-12,DELIVERED
3355,887,16,3,2025-11-23,SHIPPED
3356,857,40,1,2025-11-22,CANCELLED
3357,569,20,1,2025-11-29,PENDING
3358,655,24,4,2025-12-13,PENDING
3359,46,26,5,2025-11-09,CANCELLED
3360,533,38,4,2025-10-28,SHIPPED
3361,916,22,4,2025-12-02,SHIPPED
3362,376,26,1,2025-11-16,CANCELLED
3363,718,24,4,2025-12-02,SHIPPED
3364,277,2,4,2025-10-23,
3365,983,27,4,2025-12-16,DELIVERED
3366,913,3,2,2025-11-30,DELIVERED
3367,884,39,1,2025-11-27,SHIPPED
3368,440,12,2,2025-12-19,CANCELLED
3369,159,45,3,2025-11-15,SHIPPED
3370,457,24,4,2025-10-25,CANCELLED
3371,671,5,1,2025-11-20,SHIPPED
3372,545,40,5,2025-11-28,SHIPPED
3373,395,37,3,2025-11-23,PENDING
3374,497,13,5,2025-11-12,SHIPPED
3375,232,34,4,2025-12-10,PENDING
3376,432,30,4,2025-12-03,DELIVERED
3377,590,10,2,2025-11-15,SHIPPED
3378,35,40,4,2025-12-19,PENDING
3379,636,2,5,2025-12-08,PENDING
3380,667,15,2,2025-12-05,PENDING
3381,152,20,4,2025-11-23,CANCELLED
3382,818,7,5,2025-12-01,CANCELLED
3383,539,39,2,2025-11-22,SHIPPED
3384,743,26,4,2025-12-14,PENDING
3385,895,11,3,2025-12-06,SHIPPED
3386,313,44,2,2025-12-16,CANCELLED
3387,35,38,2,2025-12-05,CANCELLED
3388,609,6,5,2025-12-05,SHIPPED
3389,673,17,1,2025-11-10,SHIPPED
3390,575,27,3,2025-11-26,DELIVERED
3391,54,2,4,2025-10-25,PENDING
3392,710,5,4,2025-10-25,SHIPPED
3393,515,29,3,2025-12-10,CANCELLED
3394,24,40,2,2025-12-03,CANCELLED
3395,401,15,1,2025-12-08,PENDING
3396,508,42,5,2025-11-28,SHIPPED
3397,597,18,5,2025-11-04,PENDING
3398,994,27,5,2025-11-01,PENDING
3399,758,10,5,2025-11-15,DELIVERED
3400,983,11,3,2025-10-24,DELIVERED
3401,594,6,3,2025-11-08,DELIVERED
3402,983,27,5,2025-11-18,PENDING
3403,714,32,1,2025-11-30,CANCELLED
3404,315,27,4,2025-11-21,DELIVERED
3405,65,10,3,2025-12-07,CANCELLED
3406,371,50,4,2025-12-18,PENDING
3407,716,3,2,2025-10-22,SHIPPED
3408,722,25,4,2025-11-13,PENDING
3409,428,42,1,2025-10-30,SHIPPED
3410,85,18,2,2025-11-02,DELIVERED
3411,986,14,5,2025-12-17,CANCELLED
3412,593,10,5,2025-12-17,CANCELLED
3413,920,49,4,2025-11-18,PENDING
3414,146,48,2,2025-11-07,CANCELLED
3415,372,3,5,2025-11-13,CANCELLED
3416,974,37,5,2025-11-27,PENDING
3417,221,13,3,2025-11-02,SHIPPED
3418,202,43,3,2025-10-23,DELIVERED
3419,164,7,2,2025-12-12,PENDING
3420,373,24,2,2025-11-09,DELIVERED
3421,714,37,2,2025-12-01,CANCELLED
3422,465,16,3,2025-10-21,SHIPPED
3423,746,31,3,2025-12-17,CANCELLED
3424,397,5,1,2025-11-29,PENDING
3425,267,44,5,2025-11-20,SHIPPED
3426,716,13,2,2025-11-07,CANCELLED
3427,451,29,2,2025-11-25,CANCELLED
3428,504,14,3,2025-12-15,DELIVERED
3429,806,48,4,2025-12-03,CANCELLED
3430,161,24,2,2025-12-15,SHIPPED
3431,185,29,1,2025-11-22,DELIVERED
3432,72,33,1,2025-11-27,CANCELLED
3433,342,42,1,2025-11-12,PENDING
3434,918,20,1,2025-11-13,CANCELLED
3435,463,50,2,2025-11-04,SHIPPED
3436,166,21,3,2025-12-09,DELIVERED
3437,504,28,1,2025-10-22,PENDING
3438,530,45,3,2025-12-18,CANCELLED
3439,371,37,1,2025-12-05,DELIVERED
3440,114,41,1,2025-11-25,PENDING
3441,202,45,1,2025-11-09,SHIPPED
3442,460,6,2,2025-12-03,PENDING
3443,125,37,5,2025-10-24,DELIVERED
3444,722,38,2,2025-12-04,SHIPPED
3445,291,9,5,2025-11-06,CANCELLED
3446,360,43,3,2025-11-01,SHIPPED
3447,803,10,3,2025-11-09,SHIPPED
3448,854,7,4,2025-11-17,DELIVERED
3449,244,21,5,2025-11-21,PENDING
3450,363,29,4,2025-10-26,SHIPPED
3451,955,31,3,2025-11-02,CANCELLED
3452,714,23,5,2025-11-10,CANCELLED
3453,390,28,3,2025-11-06,DELIVERED
3454,896,10,3,2025-10-23,SHIPPED
3455,313,26,5,2025-10-28,DELIVERED
3456,94,17,3,2025-11-16,CANCELLED
3457,418,33,3,2025-12-16,CANCELLED
3458,629,18,4,2025-11-08,DELIVERED
3459,320,14,2,2025-11-17,SHIPPED
3460,361,27,3,2025-10-21,SHIPPED
3461,410,45,4,2025-10-25,PENDING
3462,456,22,3,2025-12-03,SHIPPED
3463,497,23,4,2025-12-02,PENDING
3464,137,3,2,2025-12-15,SHIPPED
3465,226,32,2,2025-10-27,PENDING
3466,556,33,1,2025-11-12,CANCELLED
3467,34,25,1,2025-10-24,CANCELLED
3468,538,38,5,2025-11-12,CANCELLED
3469,142,28,1,2025-11-29,DELIVERED
3470,835,13,4,2025-12-17,DELIVERED
3471,903,10,3,2025-11-16,PENDING
3472,88,25,4,2025-11-14,PENDING
3473,373,20,1,2025-11-15,DELIVERED
3474,272,34,1,2025-11-07,SHIPPED
3475,940,7,1,2025-11-24,PENDING
3476,770,23,5,2025-11-19,DELIVERED
3477,893,28,4,2025-11-03,SHIPPED
3478,349,17,2,2025-12-09,PENDING
3479,269,48,5,2025-11-17,DELIVERED
3480,200,38,1,2025-11-07,SHIPPED
3481,364,35,5,2025-11-23,SHIPPED
3482,87,40,5,2025-12-13,PENDING
3483,130,31,3,2025-11-14,PENDING
3484,297,11,4,2025-12-11,SHIPPED
3485,801,20,3,2025-11-11,PENDING
3486,265,5,5,2025-10-21,PENDING
3487,935,31,1,2025-11-07,SHIPPED
3488,77,50,5,2025-10-30,SHIPPED
3489,424,5,5,2025-11-08,PENDING
3490,844,39,1,2025-11-16,PENDING
3491,963,32,5,2025-12-09,CANCELLED
3492,720,31,4,2025-12-14,CANCELLED
3493,643,11,1,2025-12-13,DELIVERED
3494,470,15,5,2025-11-30,CANCELLED
3495,110,43,3,2025-10-30,DELIVERED
3496,365,43,4,2025-10-26,CANCELLED
3497,134,32,5,2025-10-27,PENDING
3498,163,7,2,2025-11-05,SHIPPED
3499,368,35,2,2025-11-30,CANCELLED
3500,735,14,1,2025-12-07,DELIVERED
3501,510,33,3,2025-10-27,DELIVERED
3502,506,6,4,2025-11-16,DELIVERED
3503,868,22,4,2025-11-05,SHIPPED
3504,514,29,2,2025-11-20,SHIPPED
3505,742,3,3,2025-11-27,DELIVERED
3506,610,17,1,2025-12-16,CANCELLED
3507,581,48,1,2025-11-24,DELIVERED
3508,745,12,2,2025-12-15,PENDING
3509,94,43,1,2025-11-23,SHIPPED
3510,224,24,2,2025-12-02,PENDING
3511,60,24,2,2025-12-10,DELIVERED
3512,459,7,2,2025-12-11,SHIPPED
3513,131,30,4,2025-11-29,PENDING
3514,214,13,4,2025-12-02,DELIVERED
3515,557,39,5,2025-11-19,DELIVERED
3516,560,13,1,2025-12-01,CANCELLED
3517,18,38,3,2025-12-10,SHIPPED
3518,467,45,1,2025-12-10,CANCELLED
3519,828,12,3,2025-11-25,SHIPPED
3520,871,20,5,2025-12-15,DELIVERED
3521,386,24,1,2025-12-12,SHIPPED
3522,895,21,5,2025-11-08,CANCELLED
3523,804,12,5,2025-11-17,DELIVERED
3524,669,29,5,2025-12-17,PENDING
3525,650,16,2,2025-10-21,PENDING
3526,867,47,5,2025-12-09,DELIVERED
3527,659,43,1,2025-12-12,DELIVERED
3528,419,40,2,2025-11-15,PENDING
3529,672,50,2,2025-11-13,CANCELLED
3530,572,14,3,2025-11-17,SHIPPED
3531,197,36,3,2025-12-14,PENDING
3532,916,15,2,2025-10-30,SHIPPED
3533,169,6,3,2025-11-02,DELIVERED
3534,741,44,5,2025-11-30,
3535,529,46,3,2025-11-05,CANCELLED
3536,165,29,4,2025-11-12,SHIPPED
3537,917,23,4,2025-11-27,SHIPPED
3538,314,41,2,2025-12-20,DELIVERED
3539,755,13,5,2025-12-13,CANCELLED
3540,689,26,3,2025-12-14,SHIPPED
3541,894,14,3,2025-12-20,CANCELLED
3542,480,40,3,2025-12-18,DELIVERED
3543,760,5,1,2025-11-26,CANCELLED
3544,786,34,5,2025-12-05,CANCELLED
3545,593,1,3,2025-12-13,SHIPPED
3546,732,10,1,2025-10-22,SHIPPED
3547,388,6,3,2025-12-07,CANCELLED
3548,999999,5,2,2025-11-26,SHIPPED
3549,10,22,2,2025-10-31,PENDING
3550,187,21,5,2025-10-22,SHIPPED
3551,260,37,4,2025-11-03,SHIPPED
3552,286,6,5,2025-10-30,SHIPPED
3553,922,47,3,2025-11-02,DELIVERED
3554,926,22,4,2025-11-21,CANCELLED
3555,404,49,2,2025-12-07,SHIPPED
3556,87,31,3,2025-11-02,SHIPPED
3557,276,29,5,2025-12-10,PENDING
3558,906,12,2,2025-11-10,SHIPPED
3559,732,31,2,2025-12-11,PENDING
3560,304,33,4,2025-12-09,CANCELLED
3561,139,24,4,2025-12-13,PENDING
3562,37,37,5,2025-12-09,SHIPPED
3563,994,5,3,2025-10-24,CANCELLED
3564,665,8,1,2025-11-03,PENDING
3565,242,16,2,2025-11-26,PENDING
3566,227,24,4,2025-12-08,PENDING
3567,677,2,5,2025-10-29,SHIPPED
3568,652,13,5,2025-11-01,PENDING
3569,712,47,4,2025-11-21,PENDING
3570,174,41,4,2025-12-16,SHIPPED
3571,971,18,4,2025-12-03,PENDING
3572,11,45,5,2025-11-23,DELIVERED
3573,652,22,2,2025-11-29,DELIVERED
3574,870,45,4,2025-11-12,DELIVERED
3575,201,5,2,2025-12-18,SHIPPED
3576,696,40,5,2025-10-25,SHIPPED
3577,180,33,2,2025-12-05,SHIPPED
3578,396,48,3,2025-11-04,CANCELLED
3579,858,13,4,2025-12-20,DELIVERED
3580,419,41,2,2025-11-02,DELIVERED
3581,247,19,1,2025-11-18,PENDING
3582,83,29,4,2025-11-19,SHIPPED
3583,15,36,5,2025-11-04,PENDING
3584,65,39,1,2025-12-04,CANCELLED
3585,757,9,2,2025-12-08,PENDING
3586,899,30,2,2025-11-03,PENDING
3587,323,43,4,2025-12-09,PENDING
3588,609,35,3,2025-11-05,SHIPPED
3589,625,16,5,2025-12-09,PENDING
3590,427,30,2,2025-11-29,SHIPPED
3591,813,19,1,2025-12-20,CANCELLED
3592,649,45,4,2025-11-14,SHIPPED
3593,562,8,4,2025-12-04,CANCELLED
3594,3,40,2,2025-11-11,CANCELLED
3595,822,9,3,2025-11-16,CANCELLED
3596,472,34,2,2025-12-14,CANCELLED
3597,183,44,3,2025-12-02,PENDING
3598,990,4,4,2025-11-02,PENDING
3599,908,42,5,2025-11-29,PENDING
3600,514,3,5,2025-11-06,CANCELLED
3601,664,36,1,2025-12-04,DELIVERED
3602,466,32,4,2025-12-16,SHIPPED
3603,7,35,1,2025-11-26,DELIVERED
3604,939,38,2,2025-12-17,CANCELLED
3605,174,22,2,2025-12-01,CANCELLED
3606,512,32,2,2025-11-22,DELIVERED
3607,29,5,5,2025-10-23,CANCELLED
3608,148,3,1,2025-11-03,CANCELLED
3609,493,48,1,2025-11-04,DELIVERED
3610,357,1,5,2025-11-29,SHIPPED
3611,746,26,5,2025-11-17,SHIPPED
3612,674,11,5,2025-12-14,PENDING
3613,244,20,1,2025-11-10,CANCELLED
3614,299,17,5,2025-11-21,DELIVERED
3615,663,41,5,2025-11-20,
3616,362,12,1,2025-12-15,CANCELLED
3617,635,37,5,2025-11-19,SHIPPED
3618,458,2,1,2025-10-26,PENDING
3619,357,31,1,2025-12-05,DELIVERED
3620,888,38,5,2025-11-13,SHIPPED
3621,570,29,2,2025-12-01,PENDING
3622,481,3,2,2025-12-08,PENDING
3623,490,43,4,2025-11-14,DELIVERED
3624,232,39,5,2025-11-29,PENDING
3625,647,5,1,2025-11-05,CANCELLED
3626,868,2,4,2025-10-21,SHIPPED
3627,215,42,1,2025-12-11,SHIPPED
3628,467,5,3,2025-12-09,CANCELLED
3629,787,26,1,2025-12-10,PENDING
3630,720,3,2,2025-11-02,CANCELLED
3631,474,18,5,2025-11-23,CANCELLED
3632,339,14,4,2025-10-29,PENDING
3633,111,50,2,2025-11-12,CANCELLED
3634,102,1,5,2025-11-15,DELIVERED
3635,903,18,3,2025-11-29,DELIVERED
3636,940,21,5,2025-11-01,CANCELLED
3637,664,47,2,2025-11-30,CANCELLED
3638,949,31,3,2025-10-28,PENDING
3639,162,9,1,2025-11-06,SHIPPED
3640,209,11,1,2025-11-29,PENDING
3641,999999,20,5,2025-12-07,DELIVERED
3642,315,18,3,2025-10-25,CANCELLED
3643,569,47,3,2025-12-20,SHIPPED
3644,775,39,3,2025-11-30,CANCELLED
3645,898,11,2,2025-11-30,CANCELLED
3646,426,14,5,2025-11-20,PENDING
3647,924,36,5,2025-12-20,PENDING
3648,374,39,5,2025-11-08,DELIVERED
3649,616,41,3,2025-11-17,PENDING
3650,231,27,1,2025-11-25,DELIVERED
3651,706,29,5,2025-10-29,PENDING
3652,356,40,4,2025-11-12,DELIVERED
3653,580,25,3,2025-10-29,PENDING
3654,684,30,4,2025-11-21,SHIPPED
3655,344,30,3,2025-10-25,SHIPPED
3656,903,21,5,2025-11-09,DELIVERED
3657,172,2,2,2025-11-29,PENDING
3658,441,18,3,2025-11-21,SHIPPED
3659,921,41,2,2025-11-08,PENDING
3660,287,41,3,2025-11-01,DELIVERED
3661,244,28,5,2025-12-03,DELIVERED
3662,754,30,4,2025-10-24,SHIPPED
3663,328,17,4,2025-11-19,DELIVERED
3664,985,14,5,2025-12-02,DELIVERED
3665,991,49,1,2025-12-07,SHIPPED
3666,143,7,4,2025-11-11,DELIVERED
3667,111,23,2,2025-10-24,PENDING
3668,543,36,2,2025-12-05,CANCELLED
3669,827,3,2,2025-10-25,CANCELLED
3670,867,4,4,2025-11-05,SHIPPED
3671,125,49,3,2025-12-07,SHIPPED
3672,980,31,2,2025-11-04,CANCELLED
3673,570,43,2,2025-11-25,CANCELLED
3674,315,37,2,2025-11-12,DELIVERED
3675,538,41,5,2025-11-18,PENDING
3676,212,33,4,2025-11-16,DELIVERED
3677,693,43,2,2025-11-23,SHIPPED
3678,802,19,2,2025-12-12,DELIVERED
3679,191,45,1,2025-11-21,CANCELLED
3680,151,24,2,2025-12-18,CANCELLED
3681,772,16,5,2025-11-23,PENDING
3682,34,40,4,2025-11-18,PENDING
3683,682,41,1,2025-12-11,DELIVERED
3684,102,35,2,2025-11-12,DELIVERED
3685,950,3,3,2025-11-02,CANCELLED
3686,422,17,1,2025-12-10,DELIVERED
3687,12,13,5,2025-11-23,CANCELLED
3688,944,31,4,2025-11-18,CANCELLED
3689,575,50,4,2025-12-08,PENDING
3690,651,22,3,2025-12-08,CANCELLED
3691,699,46,3,2025-12-14,PENDING
3692,902,47,3,2025-11-06,PENDING
3693,926,35,1,2025-11-22,CANCELLED
3694,848,36,3,2025-10-27,PENDING
3695,18,21,1,2025-10-21,CANCELLED
3696,482,37,4,2025-12-20,PENDING
3697,720,21,2,2025-12-15,PENDING
3698,938,6,1,2025-11-05,CANCELLED
3699,338,49,1,2025-10-23,PENDING
3700,553,34,3,2025-11-07,DELIVERED
3701,914,27,5,2025-11-30,DELIVERED
3702,467,14,2,2025-11-17,PENDING
3703,556,9,1,2025-12-01,PENDING
3704,84,2,2,2025-12-08,SHIPPED
3705,332,19,5,2025-11-02,PENDING
3706,957,21,3,2025-10-22,PENDING
3707,224,20,4,2025-10-21,PENDING
3708,93,42,2,2025-12-08,PENDING
3709,772,42,4,2025-12-13,PENDING
3710,429,36,2,2025-12-16,PENDING
3711,740,22,5,2025-11-17,CANCELLED
3712,671,39,4,2025-11-28,CANCELLED
3713,124,49,3,2025-11-03,PENDING
3714,16,36,1,2025-11-29,CANCELLED
3715,900,1,2,2025-11-14,DELIVERED
3716,796,13,4,2025-11-17,CANCELLED
3717,14,24,2,2025-12-04,CANCELLED
3718,304,9,5,2025-11-23,DELIVERED
3719,537,8,5,2025-12-17,DELIVERED
3720,297,33,1,2025-12-17,PENDING
3721,96,32,3,2025-11-20,SHIPPED
3722,707,36,3,2025-12-05,CANCELLED
3723,371,20,2,2025-12-01,DELIVERED
3724,994,9,1,2025-11-28,DELIVERED
3725,351,19,1,2025-12-07,DELIVERED
3726,913,6,3,2025-11-01,CANCELLED
3727,524,47,4,2025-12-05,PENDING
3728,247,25,5,2025-11-20,SHIPPED
3729,789,22,2,2025-11-04,CANCELLED
3730,674,48,1,2025-10-31,CANCELLED
3731,624,26,5,2025-12-15,CANCELLED
3732,725,6,4,2025-12-12,SHIPPED
3733,753,12,1,2025-11-18,PENDING
3734,584,11,3,2025-11-01,SHIPPED
3735,122,45,1,2025-12-06,SHIPPED
3736,988,39,4,2025-10-31,SHIPPED
3737,491,7,1,2025-10-21,CANCELLED
3738,82,4,5,2025-12-05,SHIPPED
3739,287,31,1,2025-11-15,PENDING
3740,777,3,2,2025-11-10,DELIVERED
3741,468,36,3,2025-11-16,DELIVERED
3742,756,48,1,2025-11-25,DELIVERED
3743,764,37,3,2025-11-26,SHIPPED
3744,418,22,4,2025-11-30,PENDING
3745,307,28,1,2025-11-27,SHIPPED
3746,67,30,3,2025-12-03,CANCELLED
3747,406,12,2,2025-12-04,SHIPPED
3748,114,12,4,2025-11-21,PENDING
3749,393,25,1,2025-11-07,CANCELLED
3750,545,50,3,2025-11-20,DELIVERED
3751,401,41,5,2025-12-14,DELIVERED
3752,714,17,5,2025-11-03,SHIPPED
3753,71,27,4,2025-11-03,CANCELLED
3754,422,9,1,2025-11-15,SHIPPED
3755,947,2,4,2025-12-07,PENDING
3756,131,14,5,2025-11-21,CANCELLED
3757,218,37,5,2025-11-16,SHIPPED
3758,342,26,2,2025-11-19,SHIPPED
3759,187,36,5,2025-12-09,PENDING
3760,296,36,4,2025-12-03,PENDING
3761,193,2,5,2025-11-25,PENDING
3762,735,1,4,2025-11-20,PENDING
3763,532,1,3,2025-12-20,SHIPPED
3764,989,28,4,2025-12-12,CANCELLED
3765,999999,11,5,2025-11-05,SHIPPED
3766,168,3,5,2025-11-25,CANCELLED
3767,858,50,4,2025-12-09,PENDING
3768,418,14,2,2025-12-14,CANCELLED
3769,153,1,1,2025-11-26,CANCELLED
3770,446,7,4,2025-12-17,CANCELLED
3771,317,35,2,2025-10-26,PENDING
3772,726,9,3,2025-11-26,DELIVERED
